date_incident_concat,date_reported,year_reported,year_month_reported,year_qtr_reported,incident_id,nearest_port_code,nearest_port_name,nearest_port_state,nearest_port_lat,nearest_port_lng,incident_lat,incident_lng,fatalities,missing,casualties,survivors,female_casualties,male_casualties,child_casualties,cause_of_death_code,cause_of_death,cause_of_death_category,location_code,location_desc,url_code,url_desc,source_quality_code,source_desc
2016-06-10|43265,2016-06-10,2016,2016-6,2016-2,43265,2309,Progreso,Texas,26.061670000000003,-97.94889,26.1490665,-97.6906534,1,0,1,,,,,102,Drowning,Drowning,1368,"Rio Grande, near Brownsville, Cameron County, Texas",10465,,1,one media source
2016-07-08|42590,2016-07-08,2016,2016-7,2016-3,42590,2309,Progreso,Texas,26.061670000000003,-97.94889,26.9403821,-97.9181768,1,0,1,,,,,131,Unknown,Unknown,1015,"97 km north of border, Kenedy County, Texas",10057,http://bit.ly/29DIw61,1,one media source
2016-08-22|42661,2016-08-22,2016,2016-8,2016-3,42661,2309,Progreso,Texas,26.061670000000003,-97.94889,26.1490665,-97.6906534,1,0,1,,,1,,102,Drowning,Drowning,1340,"Rio Grande near Brownsville, Cameron County, Texas",10126,http://bit.ly/2bk1uDJ,1,one media source
2017-01-25|44128,2017-01-25,2017,2017-1,2017-1,44128,2309,Progreso,Texas,26.061670000000003,-97.94889,26.065491055061003,-97.934209307935,1,0,1,,,1,,102,Drowning,Drowning,1493,"Río Bravo, near Rancho Toluca, Progreso, Hidalgo County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-05-22|44133,2017-05-22,2017,2017-5,2017-2,44133,2309,Progreso,Texas,26.061670000000003,-97.94889,26.1372696,-97.9016701,1,0,1,,,1,,102,Drowning,Drowning,1385,"Rio Rico Road, Mercedes, Hidalgo County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-06-29|31113,2017-06-29,2017,2017-6,2017-2,31113,2309,Progreso,Texas,26.061670000000003,-97.94889,26.0675271,-98.075316,1,0,1,,,1,,102,Drowning,Drowning,1400,"Río Bravo, Donna International Bridge, Donna, Texas, USA",10232,http://bit.ly/2swuXPx,1,one media source
2017-10-24|43919,2017-10-24,2017,2017-10,2017-4,43919,2309,Progreso,Texas,26.061670000000003,-97.94889,27.218799736744,-97.79411241855499,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1275,"Ranch near Sarita, Kenedy County, Texas, USA",10273,http://bit.ly/2z9uA3X,1,one media source
2017-12-07|44022,2017-12-07,2017,2017-12,2017-4,44022,2309,Progreso,Texas,26.061670000000003,-97.94889,26.764312242981,-97.79945194726601,1,0,1,,,1,,109,Hypothermia,Exposure,1274,"Ranch near Norias, Kenedy County, Texas",10188,http://bit.ly/2jz49Pk,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-12-07|44017,2017-12-07,2017,2017-12,2017-4,44017,2309,Progreso,Texas,26.061670000000003,-97.94889,27.252321571872002,-97.863335577246,1,0,1,14,,1,,109,Hypothermia,Exposure,1230,"Paloma Ranch, near Eagle Pass, Maverick County, Texas, USA",10074,"http://bit.ly/2BT4Czx, http://bit.ly/2AqCeZe, http://bit.ly/2A8r7zJ",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-01-03|44054,2018-01-03,2018,2018-1,2018-1,44054,2309,Progreso,Texas,26.061670000000003,-97.94889,26.063548853702997,-98.07603480688499,1,0,1,,,1,,102,Drowning,Drowning,1318,"Rio Bravo, at Donna Rio Bravo International Bridge, Tamaulipas, Mexico",10078,http://bit.ly/2CSAtBY,1,one media source
2018-01-21|51478,2018-01-21,2018,2018-1,2018-1,51478,2309,Progreso,Texas,26.061670000000003,-97.94889,26.8697147,-97.6982272,1,0,1,,,,,131,Unknown,Unknown,1247,"Private ranch in Kenedy County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-02-01|51479,2018-02-01,2018,2018-2,2018-1,51479,2309,Progreso,Texas,26.061670000000003,-97.94889,26.844858447624997,-97.69654876579901,1,0,1,,,,,131,Unknown,Unknown,1247,"Private ranch in Kenedy County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-02-16|44618,2018-02-16,2018,2018-2,2018-1,44618,2309,Progreso,Texas,26.061670000000003,-97.94889,27.223760838525,-97.80449793186001,1,0,1,,,1,,135,Unknown (skeletal remains),Unknown,1275,"Ranch near Sarita, Kenedy County, Texas, USA",10212,http://bit.ly/2or86Ef,1,one media source
2018-03-06|51480,2018-03-06,2018,2018-3,2018-1,51480,2309,Progreso,Texas,26.061670000000003,-97.94889,26.839957161806,-97.858597105643,1,0,1,,,,,131,Unknown,Unknown,1247,"Private ranch in Kenedy County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-03-15|44677,2018-03-15,2018,2018-3,2018-1,44677,2309,Progreso,Texas,26.061670000000003,-97.94889,27.2217001,-97.7893059,1,0,1,,,1,,131,Unknown,Unknown,1536,"Unspecified location near Sarita, Kennedy County, Texas, USA",10436,https://bit.ly/2pFmOI5,4,"at least one NGO, IGO, or humanitarian actor with direct knowledge"
2018-04-23|44772,2018-04-23,2018,2018-4,2018-2,44772,2309,Progreso,Texas,26.061670000000003,-97.94889,26.086911665359,-97.928374078418,1,0,1,14,,,,141,Vehicle Accident,Vehicle-related,1040,"Between Highway US 281 and Pedro Martínez Street, Mercedes, Hidalgo  County, Texas, USA",10334,"https://bit.ly/2I3n3Wx, https://bit.ly/2vKjotR, https://bit.ly/2Hqhqo6",3,multiple media reports
2018-05-07|51481,2018-05-07,2018,2018-5,2018-2,51481,2309,Progreso,Texas,26.061670000000003,-97.94889,26.984183830293002,-97.721268004081,1,0,1,,,,,131,Unknown,Unknown,1247,"Private ranch in Kenedy County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-05-10|44797,2018-05-10,2018,2018-5,2018-2,44797,2309,Progreso,Texas,26.061670000000003,-97.94889,26.902877339052,-97.847574522656,1,0,1,,,,,131,Unknown,Unknown,1261,"Ranch near Armstrong, Kenedy County, Texas, USA",10426,https://bit.ly/2jWdBIU,1,one media source
2018-05-16|51482,2018-05-16,2018,2018-5,2018-2,51482,2309,Progreso,Texas,26.061670000000003,-97.94889,26.972353315626997,-97.820144957206,1,0,1,,,,,131,Unknown,Unknown,1247,"Private ranch in Kenedy County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-05-23|44921,2018-05-23,2018,2018-5,2018-2,44921,2309,Progreso,Texas,26.061670000000003,-97.94889,26.874706501241,-97.82834844843799,1,0,1,,,,,131,Unknown,Unknown,1189,"Near Armstrong, Kenedy County, Texas, USA",10348,https://bit.ly/2Jb3sqm,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-06-13|51483,2018-06-13,2018,2018-6,2018-2,51483,2309,Progreso,Texas,26.061670000000003,-97.94889,26.832604835274,-97.81739837517401,1,0,1,,,,,131,Unknown,Unknown,1247,"Private ranch in Kenedy County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-06-22|44939,2018-06-22,2018,2018-6,2018-2,44939,2309,Progreso,Texas,26.061670000000003,-97.94889,27.2445426,-97.8605978,1,0,1,,,1,,102,Drowning,Drowning,1172,"Los Olmos Creek, near La Paloma Ranch, near Riviera, Kleberg County, Texas, USA",10337,"https://bit.ly/2IEgPuK, https://bit.ly/2z8dyEi",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-08-17|45865,2018-08-17,2018,2018-8,2018-3,45865,2309,Progreso,Texas,26.061670000000003,-97.94889,26.132538237162,-97.912924554492,1,0,1,,,,,104,Presumed drowning,Drowning,1543,"Water basin near Mercedes, Hidalgo County, Texas, USA",10380,https://bit.ly/2MIbrgf,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-08-21|45879,2018-08-21,2018,2018-8,2018-3,45879,2309,Progreso,Texas,26.061670000000003,-97.94889,26.130072391335002,-97.91412618413099,1,0,1,,,,,104,Presumed drowning,Drowning,1544,"Water basin south of Mercedes, Hidalgo County, Texas, USA",10431,https://bit.ly/2o2VRhi,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-08-21|45868,2018-08-21,2018,2018-8,2018-3,45868,2309,Progreso,Texas,26.061670000000003,-97.94889,26.8697147,-97.6982272,1,0,1,,,,,131,Unknown,Unknown,1539,"Unspecified location, Kenedy County, Texas, USA",10371,https://bit.ly/2LiiCa7,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-09-02|45903,2018-09-02,2018,2018-9,2018-3,45903,2309,Progreso,Texas,26.061670000000003,-97.94889,26.883280977966,-97.855127623242,1,0,1,,,,,135,Unknown (skeletal remains),Unknown,1261,"Ranch near Armstrong, Kenedy County, Texas, USA",10432,https://bit.ly/2oKGTNj,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-09-25|45950,2018-09-25,2018,2018-9,2018-3,45950,2309,Progreso,Texas,26.061670000000003,-97.94889,26.278674,-98.0555171,1,0,1,,,1,,131,Unknown,Unknown,1218,"On the side of 876 Dillon Road, Donna, Hidalgo County, Texas, USA",10389,"https://bit.ly/2NMXxeb, https://bit.ly/2xI12IR",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-11-18|51484,2018-11-18,2018,2018-11,2018-4,51484,2309,Progreso,Texas,26.061670000000003,-97.94889,26.955081229481,-97.82838470329901,1,0,1,,,,,131,Unknown,Unknown,1247,"Private ranch in Kenedy County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-08-01|42637,2016-08-01,2016,2016-8,2016-3,42637,2310,Roma,Texas,26.403609999999997,-99.01833,26.5101629,-99.0262463,1,0,1,,1,,,111,Presumed hyperthermia/dehydration,Exposure,1527,"US Highway 83 near La Grulla, Starr County, Texas",10103,http://bit.ly/2aR8A20,1,one media source
2016-08-04|42646,2016-08-04,2016,2016-8,2016-3,42646,2310,Roma,Texas,26.403609999999997,-99.01833,24.0227185,-103.1723435,1,0,1,,,1,,118,Dehydration,Medical-related,1002,desert of Mexico,10107,http://bit.ly/2aXnohf,1,one media source
2017-01-11|30683,2017-01-11,2017,2017-1,2017-1,30683,2310,Roma,Texas,26.403609999999997,-99.01833,26.5101629,-99.0262463,1,0,1,,,,,131,Unknown,Unknown,1184,"Midway Road, Rio Grande City, Starr County, Texas, USA",10185,http://bit.ly/2jomRE8,4,"at least one NGO, IGO, or humanitarian actor with direct knowledge"
2017-01-27|51467,2017-01-27,2017,2017-1,2017-1,51467,2310,Roma,Texas,26.403609999999997,-99.01833,26.816939672666003,-99.243485420117,1,0,1,,,1,,102,Drowning,Drowning,1317,"Rio Bravo, Zapata County, Texas, USA",10462,https://www.facebook.com/1800Migrante/photos/pcb.1721094974648051/1721092261314989/?type=3&theater,1,one media source
2017-04-20|30925,2017-04-20,2017,2017-4,2017-2,30925,2310,Roma,Texas,26.403609999999997,-99.01833,26.5634143,-99.2378544,1,0,1,,,1,,102,Drowning,Drowning,1309,"Rio Bravo, Nueva Ciudad Guerrero, Tamaulipas, Mexico",10217,"http://bit.ly/2q6dMTp, http://bit.ly/2q9qIb4",3,multiple media reports
2017-12-31|44370,2017-12-31,2017,2017-12,2017-4,44370,2310,Roma,Texas,26.403609999999997,-99.01833,26.9730763,-99.1013498,3,0,3,,,,,129,Mixed,Mixed,1557,"Zapata County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-07-09|45725,2018-07-09,2018,2018-7,2018-3,45725,2310,Roma,Texas,26.403609999999997,-99.01833,26.412880585183,-99.03396164340799,1,0,1,,,1,,102,Drowning,Drowning,1440,"Río Bravo, near Ciudad Miguel Alemán, Tamaulipas, Mexico",10386,"https://bit.ly/2N6RyvW, https://bit.ly/2KZvCp7, https://bit.ly/2KZIZXf, https://bit.ly/2A2sg0c",3,multiple media reports
2018-10-11|46002,2018-10-11,2018,2018-10,2018-4,46002,2310,Roma,Texas,26.403609999999997,-99.01833,26.867147113445,-99.312967553223,1,0,1,,,,,104,Presumed drowning,Drowning,1496,"Río Bravo, near Zapata, Zapata County, Texas, USA",10309,https://bit.ly/2CS3Kj5,1,one media source
2018-10-29|46047,2018-10-29,2018,2018-10,2018-4,46047,2310,Roma,Texas,26.403609999999997,-99.01833,26.4088523,-99.0156554,1,0,1,,,1,,116,Cardiac arrest,Medical-related,1203,"Near Roma, Starr County, Texas, USA",10310,https://bit.ly/2D1Ukki,1,one media source
2019-02-04|51458,2019-02-04,2019,2019-2,2019-1,51458,2310,Roma,Texas,26.403609999999997,-99.01833,26.378453484173,-98.95654923053301,1,0,1,,,1,,104,Presumed drowning,Drowning,1457,"Río Bravo, near Guardados de Arriba, Miguel Alemán, Tamaulipas, México",10313,https://bit.ly/2DXHB2c,1,one media source
2014-03-11|39372,2014-03-11,2014,2014-3,2014-1,39372,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.6904,-106.425,1,0,1,,1,,1,130,Suicide,Suicide,1182,Mexico,10283,http://nyti.ms/1k00Xlq,1,one media source
2014-09-10|39224,2014-09-10,2014,2014-9,2014-3,39224,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.7892251,-106.4404681,1,0,1,0,,1,,131,Unknown,Unknown,1033,Arizona,10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2016-04-06|42840,2016-04-06,2016,2016-4,2016-2,42840,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.6473881,-106.3496958,1,0,1,,,1,,102,Drowning,Drowning,1114,"Franklin Canal, near Free Bridge, Ciudad Juarez, Chihuahua, Mexico",10215,http://bit.ly/2pW3vZS,1,one media source
2016-07-30|42647,2016-07-30,2016,2016-7,2016-3,42647,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.783867,-106.5710142,1,0,1,,,,,131,Unknown,Unknown,1049,"Border between Ciudad Juárez, Mexico, and Sunland Park, Doña Ana County, New Mexico, USA",10108,http://bit.ly/2aYZTjk,1,one media source
2016-09-03|42807,2016-09-03,2016,2016-9,2016-3,42807,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.7636254,-106.3695652,1,0,1,,,,,131,Unknown,Unknown,1005,"1610 East Paisano Drive, El Paso, El Paso County, Texas",10174,http://bit.ly/2j2raXJ,4,"at least one NGO, IGO, or humanitarian actor with direct knowledge"
2017-07-24|35433,2017-07-24,2017,2017-7,2017-3,35433,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.720521645268,-106.37566722291001,4,0,4,,3,1,2,102,Drowning,Drowning,1418,"Río Bravo, between Ciudad Juárez, Mexico, and El Paso, El Paso County, Texas, USA",10246,"http://bit.ly/2uEY0SQ, http://bit.ly/2uEY0SQ",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-07-27|35442,2017-07-27,2017,2017-7,2017-3,35442,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.74771918845,-106.48776828202999,1,0,1,,,1,,102,Drowning,Drowning,1418,"Río Bravo, between Ciudad Juárez, Mexico, and El Paso, El Paso County, Texas, USA",10237,http://bit.ly/2tIXIsI,1,one media source
2017-08-29|42395,2017-08-29,2017,2017-8,2017-3,42395,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.760152010476,-106.46843742908001,1,0,1,,,1,,102,Drowning,Drowning,1073,"Canal near Coles Street and Delta Drive in South El Paso, Texas, USA",10264,"http://bit.ly/2wnzVkc, http://bit.ly/2wngJmL",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-12-31|44392,2017-12-31,2017,2017-12,2017-4,44392,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.8039824,-106.2051484,1,0,1,,,,,141,Vehicle Accident,Vehicle-related,1105,"El Paso County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-03-11|44657,2018-03-11,2018,2018-3,2018-1,44657,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.788914152399002,-106.59197013645,1,0,1,1,,1,,131,Unknown,Unknown,1517,"Sunland Park, near Santa Teresa port of entry, Doña Ana County, New Mexico, USA",10097,"http://bit.ly/2IhUjZw, http://bit.ly/2FvgQEG, http://bit.ly/2p448m7",3,multiple media reports
2018-12-08|48061,2018-12-08,2018,2018-12,2018-4,48061,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.770748,-106.499407,1,0,1,,1,,1,128,Sickness and lack of access to medicines,Medical-related,1089,"Died in hospital in El Paso, Texas, after crossing border near Antelope Wells, New Mexico, USA",10319,"https://bit.ly/2Ew8xHS, https://bit.ly/2QUkX1W, https://bit.ly/2LlEenE",3,multiple media reports
2018-12-18|48077,2018-12-18,2018,2018-12,2018-4,48077,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.897189083031,-106.43910364399,1,0,1,,,1,,139,Hit by vehicle,Vehicle-related,1253,"Ramp connecting US-54 highway to César Chávez Border Highway (US-375), El Paso, Texas",10422,"https://bit.ly/2UXrUi1, https://bit.ly/2QIgVdv",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2019-01-24|49249,2019-01-24,2019,2019-1,2019-1,49249,2402,El Paso,Texas,31.758610000000004,-106.48638999999999,31.6671011,-106.4267678,2,0,2,,1,1,1,141,Vehicle Accident,Vehicle-related,1034,"Avenida Tecnológico, Ciudad Juárez, Chihuaha, Mexico",10414,"https://bit.ly/2RfKr65, https://bit.ly/2DDtIWL",3,multiple media reports
2015-08-17|40945,2015-08-17,2015,2015-8,2015-3,40945,2403,Presidio,Texas,29.56056,-104.37167,30.7108565,-103.2372311,1,0,1,,,1,,131,Unknown,Unknown,1232,"Pecos County, Texas,",10012,http://bit.ly/1PxxrF5,1,one media source
2016-12-30|43653,2016-12-30,2016,2016-12,2016-4,43653,2403,Presidio,Texas,29.56056,-104.37167,29.942368,-104.3730091,1,0,1,,,1,,131,Unknown,Unknown,1246,"Presidio County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2017-06-26|31094,2017-06-26,2017,2017-6,2017-2,31094,2403,Presidio,Texas,29.56056,-104.37167,29.5409213,-105.61934,2,0,2,,1,1,1,102,Drowning,Drowning,1314,"Rio Bravo, Puente Internacional, Ojinaga, Chihuahua, Mexico",10245,"http://bit.ly/2uBuSum, http://bit.ly/2sgBBxa",5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-01-26|49260,2018-01-26,2018,2018-1,2018-1,49260,2403,Presidio,Texas,29.56056,-104.37167,30.22528705193,-104.12911299023001,1,0,1,,,1,1,131,Unknown,Unknown,1273,"Ranch near Marfa, Presidio County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-02-18|49261,2018-02-18,2018,2018-2,2018-1,49261,2403,Presidio,Texas,29.56056,-104.37167,30.562809092880997,-103.97221624238001,3,0,3,,1,2,,135,Unknown (skeletal remains),Unknown,1248,"Private ranch, 10 to 12 miles SW of Fort Davis, Jeff Davis County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-04-16|49262,2018-04-16,2018,2018-4,2018-2,49262,2403,Presidio,Texas,29.56056,-104.37167,30.202127166707,-103.94715193066,1,0,1,,,1,,131,Unknown,Unknown,1273,"Ranch near Marfa, Presidio County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
2018-05-21|44814,2018-05-21,2018,2018-5,2018-2,44814,2403,Presidio,Texas,29.56056,-104.37167,30.695368850719,-104.87660448906,1,0,1,,,1,,131,Unknown,Unknown,1212,"North of Mexico''s border towns of Candelaria and Cajoncitos, likely in Presidio County, Texas, USA",10354,"https://bit.ly/2KGQkX1, https://bit.ly/2IUNYqa",1,one media source
2018-08-08|49264,2018-08-08,2018,2018-8,2018-3,49264,2403,Presidio,Texas,29.56056,-104.37167,29.265025644611,-103.78258714819,1,0,1,,,1,,102,Drowning,Drowning,1305,"Rio Bravo, Lajitas, Brewster County, Texas, USA",10465,,5,"officials such as coroners, medical examiners, or gov officials OR from multiple humanitarian actors"
